filename,FC1_b,FC2_b,Pz_b,POz_b,FC3_b,FCz_b,FC4_b,P1_b,P2_b,FC1_g,FC2_g,Pz_g,POz_g,FC3_g,FCz_g,FC4_g,P1_g,P2_g,group,subject,math,bodyposition
data/Epoched_Geometric/Novice53_SYMGEO_5G_sl1_Sit_05-40Hz.set,-11.8351839574326,-11.8256371250661,-11.836450462805,-11.1774813958641,-11.6811056651751,-11.6716360020391,-11.629907721474,-11.5659909085522,-10.9097882776607,-6.3376952488659,-6.22521254132565,-6.48579652271326,-5.76000180088091,-6.27106449360131,-5.9547218838456,-6.10277196179062,-6.21980779399321,-5.69458889872434,Novice,S53,geometry,Sit
data/Epoched_Geometric/Novice53_SYMGEO_9G_sl1_Stand_05-40Hz.set,-11.5373443620692,-11.6986264217986,-11.7598661792256,-11.2001790233714,-11.4064640922995,-11.6042392403907,-11.4186082366038,-11.6083002709342,-11.1510252602593,-6.26950394144753,-5.9719069241908,-6.41312077235115,-5.8396895341996,-6.01713446825229,-5.70860575493256,-5.91889917786805,-6.24921352162092,-5.8240545342267,Novice,S53,geometry,Stand
data/Epoched_Geometric/Novice63_SYMGEO_11G_sl1_Sit_05-40Hz.set,-10.9784711744095,-11.2409176119185,-11.6299394685679,-11.2778562296602,-10.9885833440865,-11.1466467307739,-11.2216231740896,-11.5235835071285,-10.8918453292026,-6.06052108016172,-6.1057730172852,-6.25453453777746,-5.99812413376644,-6.00038671757524,-6.06418654209082,-6.08558693152665,-6.1568552971984,-5.75936686252534,Novice,S63,geometry,Sit
data/Epoched_Geometric/Novice63_SYMGEO_1G_sl1_Stand_05-40Hz.set,-10.9327549921568,-11.0536485618044,-10.9667827222727,-10.2764048768941,-10.9234317123882,-10.892957413653,-10.9552066502861,-10.8425509522541,-10.0078806765481,-6.06055230482499,-5.98748981373671,-6.12751541966852,-5.39988210148052,-6.05207557990687,-5.82268552561612,-5.60523059226222,-5.88641126084428,-5.05949001222603,Novice,S63,geometry,Stand
data/Epoched_Geometric/Novice63_SYMGEO_2G_sl1_Stand_05-40Hz.set,-10.9794446671796,-11.258851386949,-11.1175235414007,-10.4124801436648,-11.0978836984838,-11.0426364423697,-11.1275192752273,-11.0173379192974,-10.1868399910699,-6.11345835506281,-6.21325966435666,-6.31631255332443,-5.51202664355913,-6.11024682550424,-6.05418876973872,-6.05461390929308,-6.04654464802565,-5.18468891898723,Novice,S63,geometry,Stand
data/Epoched_Geometric/Novice63_SYMGEO_4G_sl1_Sit_05-40Hz.set,-11.1145398607703,-11.3650201229303,-11.2408231935239,-11.073376651021,-11.1136753922429,-11.2182426161388,-10.9320638552399,-11.289135403881,-10.7177371469626,-5.96924192403431,-6.04576840271919,-6.08641173717406,-5.76356159233295,-5.95028373112756,-5.95503865126128,-5.69762795722324,-6.09720819919128,-5.46677663113882,Novice,S63,geometry,Sit
data/Epoched_Geometric/Novice63_SYMGEO_5G_sl1_Stand_05-40Hz.set,-10.9252628002509,-11.1256183598932,-11.1669399743442,-10.6810011906057,-10.8360896283128,-11.0935031957895,-11.125320643566,-10.9792391372418,-10.0703852940563,-6.09978709214262,-6.06722437057483,-6.26765036114257,-5.59199976884836,-6.05682546116149,-5.93903798830296,-5.78555725139939,-6.02897777993488,-5.15665617122816,Novice,S63,geometry,Stand
data/Epoched_Geometric/Novice63_SYMGEO_7G_sl1_Stand_05-40Hz.set,-10.8376544027998,-10.9134442054992,-10.8944344316829,-10.7968473200586,-10.7358692540124,-10.8864704593097,-11.0633137653526,-10.8793692430197,-10.4648214586368,-6.13159716072483,-6.26218790841166,-6.40853053825635,-5.97625117480656,-6.12595845338496,-6.23871909497503,-6.09422728628103,-6.25643165011095,-5.53457026030326,Novice,S63,geometry,Stand
data/Epoched_Geometric/Novice63_SYMGEO_9G_sl1_Sit_05-40Hz.set,-10.8549661446213,-10.9645149808755,-11.0291706183667,-10.4423781688229,-10.9531209857026,-10.6550403042966,-10.7212193158475,-11.0267239873855,-10.2124268913478,-5.99024624001119,-5.90172764456037,-6.047820176569,-5.50167397167093,-5.98932572960143,-5.58668746083513,-5.61099911922354,-5.85460244392799,-5.14068881216348,Novice,S63,geometry,Sit
data/Epoched_Geometric/Novice6_SYMGEO_11G_sl1_Sit_05-40Hz.set,-11.7204763685354,-11.7441002490666,-11.1205691774351,-10.5768542768846,-11.4459677938272,-11.7549454101478,-11.3910001283397,-11.2013439068256,-11.1511350766976,-6.15533733712479,-6.14726084616392,-6.17368988486872,-5.92116757056043,-6.10824783409479,-6.10621883587746,-6.13209452243002,-6.16571854783112,-6.08089548747502,Novice,S6,geometry,Sit
data/Epoched_Geometric/Novice6_SYMGEO_1G_sl1_Stand_05-40Hz.set,-11.4483022375189,-11.3693575058119,-10.6764871058443,-10.4690716588628,-11.0407765023647,-11.3196701059793,-11.2705015661911,-10.846423069998,-11.1405510620795,-6.08956862651998,-6.02064927402402,-6.11836586368119,-5.78425170313715,-6.0049531603077,-6.00932510894817,-6.11276247506503,-6.16280560658335,-6.15143072686001,Novice,S6,geometry,Stand
data/Epoched_Geometric/Novice6_SYMGEO_2G_sl1_Stand_05-40Hz.set,-11.4630696483517,-11.5102855730689,-10.7672187054745,-10.3991688002023,-11.2003810963234,-11.4759331044956,-11.4061241508956,-10.8995495150485,-11.15064402609,-6.07866040299778,-6.00423470534886,-6.12624792581225,-5.82370666339558,-5.99392501351251,-5.97063083803852,-6.02324835670508,-6.17828979415441,-6.0968531637577,Novice,S6,geometry,Stand
data/Epoched_Geometric/Novice6_SYMGEO_3G_sl1_Sit_05-40Hz.set,-11.6579476367497,-11.5994663512005,-11.1568629635928,-10.6507874089066,-11.3960959759323,-11.5471767630082,-11.5132823310716,-11.1559245981596,-11.3648930460349,-6.13282233986506,-6.07461099309895,-6.12466352496017,-5.82732977538711,-6.05994877750161,-6.04786432071559,-6.07686427534121,-6.1002735219652,-6.04172275892331,Novice,S6,geometry,Sit
data/Epoched_Geometric/Novice6_SYMGEO_4G_sl1_Sit_05-40Hz.set,-11.4128238277271,-11.4991958186582,-10.9754229172399,-10.5750022501712,-11.2227449679661,-11.4463943040284,-11.3207295149494,-11.0074494541919,-11.3845006675233,-6.12780426561389,-6.17667284548386,-6.08762014392971,-5.88622503455506,-6.076344112298,-6.14112073446036,-6.02587614407942,-6.12918330104439,-6.09281335667076,Novice,S6,geometry,Sit
data/Epoched_Geometric/Novice6_SYMGEO_5G_sl1_Stand_05-40Hz.set,-11.2829949109114,-11.1696903725206,-10.7523854757506,-10.3410558802193,-11.1252955780513,-11.1387923928257,-11.3424967920634,-10.8715621623858,-11.0740740284871,-6.04684247151238,-5.94126673449506,-6.07394274760336,-5.74636098909144,-5.95341894159072,-5.9134917024525,-6.01103787131541,-6.05461320503719,-6.03297434268124,Novice,S6,geometry,Stand
data/Epoched_Geometric/Novice6_SYMGEO_7G_sl1_Stand_05-40Hz.set,-11.3770324656495,-11.3172859544527,-10.5488203257463,-10.1549401220573,-11.2137296451525,-11.2974155997333,-11.2960718870936,-10.6736547812936,-11.2342971520846,-6.09025506283546,-6.08413556534512,-6.12098050273702,-5.84990395443523,-6.03049679992158,-6.058279851222,-6.0446208610621,-6.13361125687997,-6.06673729352701,Novice,S6,geometry,Stand
data/Epoched_Geometric/Novice6_SYMGEO_9G_sl1_Sit_05-40Hz.set,-11.4891047979546,-11.3386511088148,-10.9448538264215,-10.4860838401484,-11.321912043176,-11.2896750320411,-11.2549745557814,-11.0191038135445,-11.2909057763093,-6.03995834289935,-5.94254866088991,-6.16322213435456,-5.81714889266717,-5.9708538040026,-5.91289133972475,-5.97397095156269,-6.18616878501181,-6.11657840976609,Novice,S6,geometry,Sit
data/Epoched_Geometric/Novice73_SYMGEO_1G_sl1_Stand_05-40Hz.set,-11.0360721689491,-10.2108469497031,-10.92782806618,-10.4745535288652,-10.6273596284791,-9.34662454960376,-10.1546040970526,-10.7829111334985,-10.3291753782707,-5.81349998247816,-5.02920515178756,-6.28186644673705,-6.24186034447784,-5.61988643641058,-4.31016060519014,-5.48945570861276,-5.9074700075931,-5.41284822714231,Novice,S73,geometry,Stand
data/Epoched_Geometric/Novice73_SYMGEO_2G_sl1_Stand_05-40Hz.set,-9.64420446518547,-10.5407955548842,-10.7570907704201,-10.1014430781356,-10.3654785675582,-10.2879085055409,-9.02215079603995,-10.5196073848981,-10.1578991357643,-4.50400804288673,-5.54607891327168,-5.68141305822577,-5.96000436844713,-5.21450534973081,-5.2383652580883,-4.23817014869087,-5.98556403806338,-5.55067156029239,Novice,S73,geometry,Stand
data/Epoched_Geometric/Novice73_SYMGEO_3G_sl1_Sit_05-40Hz.set,-10.5680619193915,-10.8358096064198,-10.6779509074401,-10.375030901933,-10.763153519703,-10.7611270059393,-9.48714460332207,-10.6749770730895,-10.794773399492,-5.04008407813927,-5.9785217011641,-5.96956960420584,-6.29574856961348,-5.76301366526867,-5.65509463268934,-4.52713370638701,-6.30401902445259,-6.16783664318572,Novice,S73,geometry,Sit
data/Epoched_Geometric/Novice73_SYMGEO_4G_sl1_Sit_05-40Hz.set,-10.5716244045777,-11.2004042487038,-11.4666998563503,-11.0845058896634,-11.0464308422733,-10.9388046277699,-9.70297782088674,-11.3146232355794,-11.1387825485519,-4.96848495336875,-5.91110632609561,-6.03313630032782,-6.18640369119964,-5.64569033159703,-5.67008848792092,-4.65794314339282,-6.28337846107461,-6.17053397812953,Novice,S73,geometry,Sit
data/Epoched_Geometric/Novice73_SYMGEO_5G_sl1_Stand_05-40Hz.set,-10.6833104105296,-10.4358094307457,-10.759501708894,-10.3528381186405,-10.5983475345186,-9.8119987437297,-9.91756354975885,-10.6291989002372,-10.2105085870065,-5.40460549487599,-5.5407922664246,-6.11309864257029,-6.04814792623336,-5.70124379574953,-4.97636791458381,-4.96373087173656,-5.96398493301555,-5.39829654194427,Novice,S73,geometry,Stand
data/Epoched_Geometric/Novice73_SYMGEO_7G_sl1_Stand_05-40Hz.set,-11.1382446996184,-10.909975532045,-10.8221927545231,-10.3785938086172,-10.8185546500087,-10.9594755823588,-10.3335167368078,-10.71862199139,-10.8566645449262,-6.0472040026594,-6.37818073281871,-6.4765471269919,-6.43614127594199,-6.3431156246519,-5.98623965713899,-5.47569266785539,-6.55320248638451,-6.32446810882539,Novice,S73,geometry,Stand
data/Epoched_Geometric/Novice73_SYMGEO_9G_sl1_Sit_05-40Hz.set,-10.2656265987081,-10.5924669552635,-10.7007105872371,-10.3107391016058,-10.6559253280327,-10.0835967167241,-9.49339322587555,-10.6029829273682,-10.3453158337648,-4.81815519834414,-5.49495055526553,-5.96062267001095,-6.09007565722312,-5.45020092944613,-4.93321201318246,-4.60101743292417,-5.97167048011035,-5.43610250448639,Novice,S73,geometry,Sit
data/Epoched_Geometric/Novice8_SYMGEO_11G_sl1_Stand_05-40Hz.set,-11.0921869761712,-11.3775529157833,-11.3795555780302,-11.2975982792117,-11.3678565643819,-11.2536249145475,-9.45818555099378,-11.223573620604,-10.8275054044912,-5.81426429695255,-6.21375703929224,-6.24730716769101,-6.15260146729445,-6.13486734391884,-5.80285803928528,-4.61931771602821,-6.13726260577265,-5.57536138353429,Novice,S8,geometry,Stand
data/Epoched_Geometric/Novice8_SYMGEO_1G_sl1_Sit_05-40Hz.set,-11.3213882122142,-11.2310372727822,-11.267753797106,-10.9969978004796,-11.2123621411,-11.1688085953867,-10.9366869296731,-11.217198177807,-10.6830872671607,-6.09114147574334,-6.20094692794806,-6.27724645240096,-6.16405983412274,-6.16566883961339,-5.95213080249359,-5.46180218157179,-6.18933557758111,-5.93316665721189,Novice,S8,geometry,Sit
data/Epoched_Geometric/Novice8_SYMGEO_2G_sl1_Sit_05-40Hz.set,-11.0610144046628,-10.891834565,-10.7513423980408,-10.5574203612686,-10.9188315990254,-10.7008965433808,-10.6207303193448,-10.7390822882201,-10.4567555386895,-6.0253872240276,-6.16119830298751,-6.31304482130526,-6.13286041775518,-6.11768486588192,-5.81075248957004,-5.40912419677362,-6.22691343822484,-5.89067367199041,Novice,S8,geometry,Sit
data/Epoched_Geometric/Novice8_SYMGEO_3G_sl1_Stand_05-40Hz.set,-11.3680487187575,-11.3101015322726,-11.236352879024,-11.1549316157269,-11.3165060528668,-11.3996259389592,-11.13414811415,-11.3780525697232,-10.639261234557,-6.01664760970917,-6.0545413146099,-6.20888347580064,-5.98717436709537,-6.02813722921101,-5.89067052334392,-5.91964866487149,-6.0888239071448,-5.71570520367673,Novice,S8,geometry,Stand
data/Epoched_Geometric/Novice8_SYMGEO_4G_sl1_Stand_05-40Hz.set,-11.2628195905047,-10.9885185804888,-11.1919897997768,-10.9359016622001,-11.14553685758,-11.0228536703669,-10.7860405910708,-11.0921130287682,-10.543957294181,-5.95022639046676,-5.89383771904581,-6.05936871140369,-5.85776071393345,-5.9152254304021,-5.78013673951697,-5.70521425802709,-6.01633969247354,-5.68707058313749,Novice,S8,geometry,Stand
data/Epoched_Geometric/Novice8_SYMGEO_7G_sl1_Sit_05-40Hz.set,-11.1217194495577,-11.0808587049711,-10.7066840712299,-10.5641071819318,-11.0494386594124,-11.0101227492673,-10.7602575350952,-10.7727622490742,-10.4298151233388,-6.00870061113934,-6.0921972325396,-6.27930291182278,-6.134127867394,-6.07525406165926,-5.89850236471368,-5.42722901861184,-6.21499313401476,-5.68990228843174,Novice,S8,geometry,Sit
data/Epoched_Geometric/Novice8_SYMGEO_9G_sl1_Stand_05-40Hz.set,-11.1153692490667,-11.1832203975806,-11.1590416433853,-10.8887044469514,-11.2091466671358,-10.7227480291178,-10.5326100839986,-11.1096507026917,-10.6086335173814,-6.02890587957853,-6.11096020025526,-6.28813722680628,-6.17059542509743,-6.07688057682928,-5.63710429910617,-5.47686294460766,-6.27731002699505,-6.04829056244473,Novice,S8,geometry,Stand
data/Epoched_Geometric/Novice9_SYMGEO_11G_sl1_Stand_05-40Hz.set,-11.0738370749539,-11.0848590460464,-11.2207980858129,-10.8853141666831,-11.0450159240359,-11.1493727869342,-10.6001704336202,-11.3064395209636,-10.7197224912285,-6.20769302498487,-6.30430898226051,-6.35172954184515,-6.09993825571282,-6.26666180668825,-5.95580393002111,-5.46067331143209,-6.35500050675489,-6.08545396781987,Novice,S9,geometry,Stand
data/Epoched_Geometric/Novice9_SYMGEO_3G_sl1_Stand_05-40Hz.set,-11.0196687842191,-10.9823485644241,-11.0688234262803,-10.7095979428852,-10.8735518410491,-10.9141783144269,-10.4750805230495,-11.1801236839328,-10.450991851185,-6.08724874813138,-6.03841535927413,-6.30163563008217,-6.0106861193281,-6.13580180562675,-5.62852182932797,-5.21515408498139,-6.32640885582627,-6.02732558429393,Novice,S9,geometry,Stand
data/Epoched_Geometric/Novice9_SYMGEO_4G_sl1_Stand_05-40Hz.set,-10.9674672644636,-11.0631072149054,-10.8424650496367,-10.546804942379,-10.903525348032,-11.1996648076263,-10.5813754206745,-10.9980343320101,-10.3316453498171,-6.17159896091085,-6.20881228285895,-6.30417319734674,-6.11962717224929,-6.18863557357872,-5.79615158744864,-5.29241063202858,-6.32261241512697,-5.95233903684737,Novice,S9,geometry,Stand
data/Epoched_Geometric/Novice9_SYMGEO_7G_sl1_Sit_05-40Hz.set,-10.8347233769117,-11.1082386326741,-10.9667132704395,-10.6087439100237,-10.916969980542,-11.0627646642198,-10.3444554423454,-11.1501207838143,-9.96937756465045,-6.16041680927326,-6.19274644099066,-6.43714766609861,-6.22711652250277,-6.22767636568016,-5.94325352587128,-5.47620597676435,-6.46485240550052,-6.10437092357907,Novice,S9,geometry,Sit
data/Epoched_Symbolic/Expert102_SYMGEO_11A_sl1_Sit_05-40Hz.set,-11.5181954540896,-11.9086873824133,-11.7541178254021,-11.7446830779302,-11.5242739388106,-11.882905514701,-11.4849227633142,-11.7677758219728,-11.5708104376748,-5.97931311448348,-6.28224377186148,-6.19782725267576,-6.19385083903877,-6.21789931379846,-6.25840484245778,-5.94627644964904,-6.20497267668623,-6.06068792363674,Expert,S102,algebra,Sit
data/Epoched_Symbolic/Expert102_SYMGEO_1A_sl1_Stand_05-40Hz.set,-11.7333603030949,-12.1339160772283,-11.6567610555649,-11.6444233489241,-11.6201478604024,-12.1036640249783,-11.9014082390861,-11.6632914826689,-11.2737086786904,-6.12783582780271,-6.21402388843071,-6.02763431921212,-6.02134129566994,-6.20959237607323,-6.19133165406471,-6.06770434078872,-6.03730505429914,-5.78183002457336,Expert,S102,algebra,Stand
data/Epoched_Symbolic/Expert102_SYMGEO_2A_sl1_Stand_05-40Hz.set,-11.7201713264586,-12.219594465005,-11.8730628411785,-11.843236796285,-11.6342638179102,-12.2041864173782,-11.7971887502287,-11.8723125654952,-11.4277567377273,-6.13699217292318,-6.33239008694887,-6.14172210724163,-6.13516034904551,-6.29215372523007,-6.31905538480686,-5.86479890001961,-6.14866257237193,-5.91681238288804,Expert,S102,algebra,Stand
data/Epoched_Symbolic/Expert102_SYMGEO_3A_sl1_Sit_05-40Hz.set,-11.4825313463857,-11.8877795317132,-11.7868909266405,-11.7657910024694,-11.4180653837081,-11.8718689013088,-11.2698613329587,-11.7931974936496,-11.5824024649674,-5.95394517344524,-6.28048652065427,-6.15858001071739,-6.1663129836889,-6.14856342331596,-6.26571152085816,-5.69760954221582,-6.17049460491273,-6.06242050943173,Expert,S102,algebra,Sit
data/Epoched_Symbolic/Expert102_SYMGEO_4A_sl1_Sit_05-40Hz.set,-11.4080863725955,-12.0152437573574,-11.7396956697122,-11.7440989651833,-11.546854280968,-12.0003608055943,-11.223098960959,-11.7610430412757,-11.559807244452,-5.81643015158112,-6.26619834153375,-6.27981017641156,-6.27584891423404,-6.14521273620824,-6.23935733919342,-5.62823407844185,-6.27467299444944,-6.18076724698656,Expert,S102,algebra,Sit
data/Epoched_Symbolic/Expert102_SYMGEO_5A_sl1_Stand_05-40Hz.set,-12.0527197757191,-12.536941538041,-12.303085707426,-12.3301513674187,-11.7901164812192,-12.5119208503459,-12.2691209393522,-12.3009679038047,-12.1827001834206,-6.32816122853998,-6.38006389919911,-6.39313280450699,-6.38538977599994,-6.36358730940126,-6.36340841839413,-6.37982186601529,-6.39575409181268,-6.29696628372132,Expert,S102,algebra,Stand
data/Epoched_Symbolic/Expert102_SYMGEO_7A_sl1_Stand_05-40Hz.set,-11.5317607041379,-12.3728600361619,-11.7714047195946,-11.7385276614548,-11.6793600365411,-12.4256235691349,-11.1809290440235,-11.7592513802718,-11.5146679781245,-5.72433801355781,-6.34451162430457,-6.16855316901075,-6.15593653146182,-6.14499123482682,-6.33213981548634,-5.48324982155068,-6.17029874485883,-5.99987255767833,Expert,S102,algebra,Stand
data/Epoched_Symbolic/Expert102_SYMGEO_9A_sl1_Sit_05-40Hz.set,-11.830487461168,-12.2323053372129,-11.7921259895006,-11.8080755393975,-11.6572544444393,-12.2383010676275,-12.1944119504591,-11.8342883020938,-11.5594726562416,-6.27029442441925,-6.46548875399314,-6.27337186025588,-6.26335040524184,-6.37325803286736,-6.42329789322682,-6.22660606676789,-6.27545011377731,-6.06784443756068,Expert,S102,algebra,Sit
data/Epoched_Symbolic/Expert11_SYMGEO_11A_sl1_Sit_05-40Hz.set,-10.9177418624587,-10.8419469557893,-10.3827648049373,-10.1848961313214,-10.7525651125025,-10.9434879074271,-10.8652443961142,-10.453715722789,-10.2702350219092,-6.47145149385821,-6.4936556521112,-6.46621595462447,-6.40196564193139,-6.35520852582197,-6.49932501523409,-6.26821563459044,-6.47053354798154,-5.97245473936176,Expert,S11,algebra,Sit
data/Epoched_Symbolic/Expert11_SYMGEO_1A_sl1_Stand_05-40Hz.set,-10.8092965943085,-10.7306505407231,-10.3495526590071,-10.1813606716544,-10.6921848883267,-10.7104260946666,-10.83161413166,-10.3606774536411,-10.1675002762862,-6.37410439355496,-6.31977209097424,-6.5180834347209,-6.18319038345753,-6.24808836999723,-6.17723324695323,-5.90564075169536,-6.54420193226685,-5.98136053708034,Expert,S11,algebra,Stand
data/Epoched_Symbolic/Expert11_SYMGEO_2A_sl1_Stand_05-40Hz.set,-10.9287723706617,-10.8418622605746,-10.3908013287646,-10.1629183345197,-10.7201953561165,-10.9521859229708,-11.0899963887967,-10.4451842909126,-10.2186002351571,-6.37922301729896,-6.42338405759087,-6.50260376584299,-6.36812662214072,-6.33605849347545,-6.16245874585535,-5.97644463266706,-6.49277598860926,-5.88354531362471,Expert,S11,algebra,Stand
data/Epoched_Symbolic/Expert11_SYMGEO_3A_sl1_Sit_05-40Hz.set,-10.9229477997875,-10.8824220832196,-10.4609081765967,-10.2971386427797,-10.8426065500669,-10.9154543290806,-10.9491745054772,-10.3790173160041,-10.2870753694973,-6.50054975032188,-6.53482643839358,-6.54775050002626,-6.42124744121202,-6.38851734074401,-6.56848328782661,-6.56095413726414,-6.60391126625593,-6.14134714431262,Expert,S11,algebra,Sit
data/Epoched_Symbolic/Expert11_SYMGEO_5A_sl1_Stand_05-40Hz.set,-10.892700392833,-10.7665201775182,-10.444798727664,-10.1804956550622,-10.7387027606632,-10.760921157172,-10.9172172767019,-10.3695954686801,-10.1952431869008,-6.55788711480524,-6.587348024207,-6.58832378753064,-6.35320655498494,-6.40830425160615,-6.57043623411612,-6.44162941594788,-6.56184977996647,-5.90693394798862,Expert,S11,algebra,Stand
data/Epoched_Symbolic/Expert11_SYMGEO_7A_sl1_Stand_05-40Hz.set,-10.9356619622265,-10.6829568911302,-10.4556493665238,-10.2605261283389,-10.7803192430973,-10.5774798365745,-10.8729630392064,-10.4772385583112,-10.2995450717877,-6.11118384744008,-6.19498539846679,-6.34105944544019,-6.17416472769019,-6.22361634896492,-5.73174623377767,-5.42255827170119,-6.3547950621649,-5.9607587210964,Expert,S11,algebra,Stand
data/Epoched_Symbolic/Expert11_SYMGEO_9A_sl1_Sit_05-40Hz.set,-11.0024623251615,-11.0459261311164,-10.5764474735711,-10.2946418677267,-10.8321482083163,-11.0316104493811,-11.0660027664096,-10.586177230985,-10.4157247114689,-6.58149485301904,-6.61179251650906,-6.57823945515713,-6.45581829464667,-6.51299296119593,-6.55889650351845,-6.49088514953716,-6.56492031075102,-5.92832684757055,Expert,S11,algebra,Sit
data/Epoched_Symbolic/Expert12_SYMGEO_11A_sl1_Stand_05-40Hz.set,-10.9546880497256,-11.0443846603904,-10.6374552119059,-10.4123561545041,-10.7713613040667,-10.5386433323913,-10.9751061780371,-10.587830296084,-10.7584688813391,-5.93363090530029,-5.89429285791652,-6.21319213155752,-6.06785623204884,-5.97034549439085,-5.23129199069913,-5.70196695039505,-6.16710733077543,-6.06765722232848,Expert,S12,algebra,Stand
data/Epoched_Symbolic/Expert12_SYMGEO_1A_sl1_Sit_05-40Hz.set,-11.1336912815816,-11.0758979711474,-10.5639557591815,-10.4500179234811,-10.8389112404824,-11.0575112431318,-11.0313755207917,-10.5749815061496,-10.8004994413606,-6.00713135355745,-6.13162229442008,-6.23926693851671,-6.09163596249831,-5.98321985582396,-5.76146655786057,-5.72424551417722,-6.18938749686761,-6.08668800022889,Expert,S12,algebra,Sit
data/Epoched_Symbolic/Expert12_SYMGEO_2A_sl1_Sit_05-40Hz.set,-11.0407768385475,-11.2330435076624,-10.6069826246716,-10.4402207180551,-10.8359777187106,-10.9337725074193,-10.960174934693,-10.5804830379305,-10.7251611482332,-6.06372074270684,-6.13785198531304,-6.2931049490232,-6.17321728772021,-6.02690476438599,-5.69997055450804,-5.94022246832335,-6.24181394044446,-6.14860700764595,Expert,S12,algebra,Sit
data/Epoched_Symbolic/Expert11_SYMGEO_4A_sl1_Sit_05-40Hz.set,-10.8548863070164,-10.8360711720104,-10.5091346544296,-10.2372567331984,-10.7363572219386,-10.859219006938,-10.76486049122,-10.5085855110216,-10.3469580837601,-6.39656201444954,-6.48446617549853,-6.52566575596622,-6.36615272834684,-6.38425096409698,-6.41069741941238,-6.05398763732816,-6.51931507995996,-6.04772145177868,Expert,S11,algebra,Sit
data/Epoched_Symbolic/Expert132_SYMGEO_1A_sl1_Stand_05-40Hz.set,-11.9347574728493,-12.025149214018,-11.4702006055156,-11.1054247672892,-11.7195759160206,-12.0933084472473,-11.61130359146,-11.6298985652696,-11.4684589374908,-6.28434569940847,-6.24109776078767,-6.06202009403504,-5.69882152398809,-6.21841455533651,-6.30044713488341,-6.19374902939228,-6.08422502596565,-5.98300470585031,Expert,S132,algebra,Stand
data/Epoched_Symbolic/Expert14_SYMGEO_7A_sl1_Stand_05-40Hz.set,-11.0680644462942,-10.9522214907437,-9.50728521815029,-10.4630998626022,-10.7853396564883,-10.9371623215212,-9.99128546372505,-10.1177625241033,-10.1196709695762,-6.32881467499595,-6.33213714767776,-5.48816066845692,-5.9815241407688,-6.18375804418275,-6.32488624045992,-5.49210267726483,-5.81106209883305,-5.83093556309449,Expert,S14,algebra,Stand
data/Epoched_Symbolic/Expert17_SYMGEO_11A_sl1_Stand_05-40Hz.set,-10.9964514021069,-10.9982172637283,-10.4256370017104,-9.72164643082626,-10.7976581927333,-11.0391658302694,-10.8236022326082,-10.5527982082154,-10.3070590755935,-6.14083602541753,-6.19065702430513,-5.99865679066357,-5.27663337964277,-6.10044791567672,-6.17115248238609,-5.82992081330816,-5.97314941605901,-5.56264437119699,Expert,S17,algebra,Stand
data/Epoched_Symbolic/Expert18_SYMGEO_5A_sl1_Stand_05-40Hz.set,-9.79990616882401,-10.287042335279,-10.1319796944916,-10.1757037063378,-10.1441253792487,-10.0435624247833,-10.120666604171,-10.3467439941596,-9.89128798160958,-5.40328564230495,-5.62640490812762,-5.87887404111292,-5.43112705130299,-5.50709755859605,-5.27811994223511,-5.32889415410526,-5.89683891169023,-5.52088808340038,Expert,S18,algebra,Stand
data/Epoched_Symbolic/Expert12_SYMGEO_3A_sl1_Stand_05-40Hz.set,-11.1862447052117,-11.2593286809581,-10.8106136729067,-10.5194395103056,-10.8855575336097,-11.3018117957476,-11.1361615951968,-10.7769470016534,-11.0355617262012,-6.2340906177203,-6.32186422541032,-6.36973629494218,-6.15701742550035,-6.09139561811869,-6.24749604770366,-6.11755683423992,-6.27588504156482,-6.11208779528154,Expert,S12,algebra,Stand
data/Epoched_Symbolic/Expert12_SYMGEO_4A_sl1_Stand_05-40Hz.set,-11.1681248764472,-11.0342580321889,-10.7986346023975,-10.52643495876,-10.7937168724511,-11.133744845367,-11.0281457295897,-10.718846676479,-10.8164012339203,-6.14322919753361,-6.16870189498471,-6.22595992975065,-6.10692537486192,-6.01534104826219,-5.96561133414269,-5.87411158909236,-6.15591480291275,-6.00106112512988,Expert,S12,algebra,Stand
data/Epoched_Symbolic/Expert12_SYMGEO_5A_sl1_Sit_05-40Hz.set,-11.0351528507149,-10.9211365697607,-10.4256367562991,-10.4309057575579,-10.6376966301089,-11.1055361075233,-11.0776423646623,-10.4710585443701,-10.7315108594296,-6.13262652148042,-6.23002617177968,-6.24678177359328,-6.2279256756981,-6.05982278610885,-6.02557857499969,-5.93208041718413,-6.18745579168114,-6.15291510924822,Expert,S12,algebra,Sit
data/Epoched_Symbolic/Expert12_SYMGEO_7A_sl1_Sit_05-40Hz.set,-10.985300483011,-10.9896213188389,-10.6417639007753,-10.3895315859367,-10.5319856013473,-10.8893207003516,-10.9498823826865,-10.6299932733839,-10.7812207484847,-6.01219448307906,-6.04113491440115,-6.21038775304319,-6.064455714651,-6.01220880117142,-5.48795061860608,-5.86653359368388,-6.14845335570683,-5.99931631020412,Expert,S12,algebra,Sit
