files,FC1_b,FC2_b,Pz_b,POz_b,FC3_b,FCz_b,FC4_b,P1_b,P2_b,FC1_g,FC2_g,Pz_g,POz_g,FC3_g,FCz_g,FC4_g,P1_g,P2_g,group,subject,math,bodyposition
data/slide2/short2/Novice162_2A_sl2_sit.set,-9.590403815792985,-9.73820230360402,-9.915913038245176,-9.029105505241064,-9.633489301172915,-9.779840722637521,-11.429227312667706,-10.29478127568589,-9.979376307875338,-5.676477688945153,-4.6219947010611895,-5.838163545212547,-5.552142789476647,-5.986465491856736,-4.576962604482248,-6.042232109387599,-6.044862165805214,-6.12615206709772,Novice,S162,algebra,sit
data/slide2/short2/Novice162_3A_sl2_stand.set,-9.694583125362497,-13.106828760640884,-10.778658829469817,-10.16939563075058,-10.53786012874683,-13.164038577599573,-9.480002241781674,-9.617497614770885,-9.760445928124732,-6.021416447338252,-6.629594855533982,-5.88170169628618,-6.05796034062577,-6.630817029151831,-6.801827099221301,-5.923665140350314,-5.805619571234709,-6.370505945941163,Novice,S162,algebra,stand
data/slide2/short2/Novice162_4A_sl2_stand.set,-10.904272153551823,-8.764486397593881,-10.304328320474427,-10.279282266277779,-9.37684193456519,-8.781616931577348,-9.25948279780129,-10.625414792421362,-9.564915251005335,-5.770023090426246,-5.085928549849768,-6.074502899917524,-7.074314074109149,-5.749081608252677,-5.100477641093489,-4.888509595814193,-6.132324615359934,-5.86678388385572,Novice,S162,algebra,stand
data/slide2/short2/Novice162_5A_sl2_sit.set,-14.613255269238362,-10.883024682871422,-9.28723262816332,-9.600598738274918,-10.939061079255636,-10.909934631477727,-10.457165679341584,-10.132390792010025,-12.409288875794282,-5.503273056897158,-6.292805227859717,-6.485351174851443,-5.793158046676314,-6.10215461642236,-6.088904253250684,-6.797798332436194,-6.201530581682635,-5.514410054951591,Novice,S162,algebra,sit
data/slide2/short2/Novice162_7A_sl2_sit.set,-12.046307194061178,-10.527492622459105,-10.74745810307013,-9.912734158176004,-10.610288511405336,-10.602776968168916,-11.7595832106695,-11.303375209938851,-11.173527176025356,-5.650874552983453,-6.886490816400245,-5.938654568719642,-5.675470831065057,-6.212073061727079,-6.735771689957348,-5.919180405821562,-7.267125179300865,-5.618737955743574,Novice,S162,algebra,sit
data/slide2/short2/Novice162_9A_sl2_stand.set,-10.17325929719769,-10.15224691757424,-11.089005378316433,-9.843701906824077,-11.665062929931251,-10.094118806611608,-10.05586493269268,-10.646273660248282,-11.049091746492397,-5.615411310281873,-5.876414588319999,-6.105096994179624,-5.798722523334164,-5.817289441406584,-5.868262683139461,-5.438292354733216,-6.108958491920896,-5.6736660330897335,Novice,S162,algebra,stand
data/slide2/short2/Novice152_1A_sl2_stand.set,-11.261565599613736,-11.644213991259376,-11.515535098818624,-11.868185475869018,-14.493964639926602,-13.685392729435208,-11.806781524516975,-12.009675812252697,-11.805840671265493,-5.527959338457566,-6.299156411970029,-7.156432756735649,-7.24795464139946,-6.851731621475203,-6.258091854840766,-5.857528540815809,-7.176951392247718,-6.4115990890829,Novice,S152,algebra,stand
data/slide2/short2/Novice152_2A_sl2_stand.set,-10.23289913659446,-10.76285545026252,-10.514239490933738,-10.409651390872675,-10.531742067808242,-10.467056580992043,-9.31532632263809,-10.431049080995574,-9.254360662104013,-6.291901618302367,-5.96589452921671,-6.100891919720708,-6.104473420392088,-6.0593789476600275,-5.654364599212179,-5.872770817492511,-5.865966045178925,-5.269587087666767,Novice,S152,algebra,stand
data/slide2/short2/Novice152_3A_sl2_sit.set,-11.27506179850627,-13.498905743703995,-10.83101113274718,-10.424636005482784,-12.609802396497553,-12.361799433180604,-10.82045682666909,-11.372098370662359,-12.621376345028672,-4.80338988719612,-5.9711039752713955,-5.646946918481592,-5.713325009866301,-7.265254067638837,-5.373215197079693,-4.554420311501522,-5.778152019873093,-6.374263363827489,Novice,S152,algebra,sit
data/slide2/short2/Novice152_4A_sl2_sit.set,-11.522060743833656,-10.678531789798008,-12.245661929194132,-10.947085685816724,-11.242376559999517,-10.076007478365433,-8.91580716612566,-11.488550422939484,-9.621021836466657,-5.681212433185555,-5.89436928136434,-6.434372088487919,-6.0905276557655,-5.860213833091925,-6.427183494943724,-4.423071610850124,-7.589284473206577,-6.274185934959657,Novice,S152,algebra,sit
data/slide2/short2/Novice152_5A_sl2_stand.set,-10.719220469415323,-11.628537981204179,-11.791745724338481,-10.849950503063765,-11.105661417986372,-11.129302466304598,-8.472672020995685,-10.900478124013516,-10.239846206003726,-5.758804219553367,-5.55490252749292,-5.58273823378545,-5.765580060947428,-5.7095655971575185,-5.48776122852683,-4.139711839286368,-5.649707530493126,-5.195822395416777,Novice,S152,algebra,stand
data/slide2/short2/Novice152_7A_sl2_stand.set,-10.601888090765458,-10.216288993155006,-12.139418280776043,-11.336751388059257,-10.755516285239638,-10.56407053242839,-8.683215784243362,-12.63136298710056,-10.919089042554289,-6.562446095360295,-7.015237876358633,-6.444884965096216,-7.038510360067205,-6.95253651478488,-6.994227380781718,-4.587535188774149,-6.691231534752809,-6.78224802836052,Novice,S152,algebra,stand
data/slide2/short2/Novice152_9A_sl2_sit.set,-10.971740367655219,-10.886912305250911,-11.529274276909906,-11.160577584902097,-10.734395039522967,-11.111020405183309,-9.45963730333337,-13.310011350963638,-11.189926461078498,-6.475841472903807,-6.183912819890851,-6.0347476852984965,-5.851873478721609,-6.172649847917324,-6.212708259437877,-4.439953623904012,-6.32741058813906,-5.990373098756238,Novice,S152,algebra,sit
data/slide2/short2/Novice14_2A_sl2_stand.set,-12.763789163956888,-11.657656310997929,-12.609403983069269,-11.497376166350119,-10.6900171833575,-13.86345607997687,-10.71593961521376,-11.019713766928778,-12.068817468803303,-6.673543598059162,-6.554099989080457,-6.485601388489679,-5.99408279071148,-6.670126726178692,-7.736296272075116,-6.03355624553366,-5.6246813574702,-5.7897980144774746,Novice,S14,algebra,stand
data/slide2/short2/Novice14_3A_sl2_sit.set,-11.005607291274659,-12.858352242842283,-11.572053479716358,-12.233366458823117,-12.513911885147625,-11.61414144372797,-10.278996223036897,-11.874623309934801,-10.571286614196412,-6.186043756618134,-6.426199459731201,-7.003799899139368,-6.832314075374763,-6.183656473036251,-6.696859562604372,-6.588034378222391,-6.625349737051552,-5.914102203666232,Novice,S14,algebra,sit
data/slide2/short2/Novice14_4A_sl2_sit.set,-10.180946744860687,-10.791162958231713,-10.361564191252244,-10.032574162516134,-9.865804672055976,-11.086486648874047,-10.428304386826674,-9.902557387552607,-10.101941916742778,-6.352076335829467,-6.349680095925797,-6.0788002824959495,-6.294827171230116,-6.113790034357025,-7.027031508593353,-6.417247453797353,-6.14838352570674,-6.019620443244056,Novice,S14,algebra,sit
data/slide2/short2/Novice14_5A_sl2_stand.set,-11.570285247285655,-12.551041738588566,-10.683911512851097,-10.723415736883249,-11.829778001116484,-12.905280055630296,-13.399176683901237,-10.778825663429576,-12.615132449816866,-7.0839519941197695,-6.07103045031337,-6.7049518455913795,-6.765824147202549,-5.948721111480029,-7.0738053486363,-6.707657392399478,-7.941370592086031,-7.717133915936192,Novice,S14,algebra,stand
data/slide2/short2/Novice14_7A_sl2_stand.set,-11.89430232065399,-11.877310368790525,-12.748464815875666,-11.651787863939516,-11.344422608828785,-13.222493134161535,-12.76482144400278,-11.776091207800778,-12.193773097343517,-6.996766146885004,-6.78516102891853,-6.908430421654968,-7.338101685020004,-6.623432531803125,-6.480602006683161,-6.195629464517396,-6.609729670050261,-6.717333117229201,Novice,S14,algebra,stand
data/slide2/short2/Novice14_9A_sl2_sit.set,-11.955947352309646,-9.597306993721912,-11.398764212246192,-10.114408443471397,-10.430767399730936,-11.000426171366787,-10.640588262043872,-10.175969300549605,-11.824068347026547,-5.7380712434200385,-5.662669355951229,-6.227306281740241,-6.163459567353146,-5.522589470238651,-6.769874490653263,-5.418208161619984,-6.292373041614672,-5.740019974177923,Novice,S14,algebra,sit
data/slide2/short2/Novice152_11A_sl2_sit.set,-11.515280596017634,-11.122921757925115,-12.055235838949823,-12.245331736499217,-11.862300835839203,-11.425153084376,-12.584196851269473,-12.128231108599506,-12.329005280541478,-7.162471019575217,-5.875305863182703,-6.215148779639575,-6.412281194756791,-6.171706825010924,-5.836392167012121,-6.029806270155953,-6.737221179030148,-6.942018168800655,Novice,S152,algebra,sit
data/slide2/short2/Novice13_2A_sl2_sit.set,-10.80409512424127,-11.324861889924033,-11.037859264882398,-10.278670694634037,-11.351395952378276,-10.064832708969544,-11.186356879337966,-10.25509810968815,-10.217580179807698,-5.517292082034384,-5.743781987184227,-6.815938903005273,-6.412029182149425,-6.054866545233918,-4.950218031285795,-4.713723251081715,-6.848891348532267,-6.639894967474727,Novice,S13,algebra,sit
data/slide2/short2/Novice13_3A_sl2_stand.set,-10.935695467405344,-12.446638198229856,-10.966768220762322,-13.711748725525572,-12.906885262493187,-11.771930410531183,-9.733126107800329,-12.218307324785247,-13.364843473383232,-6.331593861058712,-6.35686360458593,-6.194392433431515,-5.756241230838007,-6.363808752140271,-5.646199623640859,-5.343634125806892,-6.257699286089732,-6.617902194711688,Novice,S13,algebra,stand
data/slide2/short2/Novice13_4A_sl2_stand.set,-12.540446320655887,-13.588779013237481,-14.462830450789454,-13.141618110629576,-11.880811992493268,-12.908749787670661,-11.069057808795499,-11.809417395934064,-11.474728981099652,-6.260785474323964,-6.841059308269921,-7.418267133520217,-6.321423471621958,-6.476620750696037,-7.092053813343921,-5.594716097099194,-6.9797589821747845,-6.592205361801682,Novice,S13,algebra,stand
data/slide2/short2/Novice13_5A_sl2_sit.set,-11.006076645409287,-10.22252439824165,-12.687785437189198,-11.112415249389217,-10.62982069206318,-10.272724117562522,-11.093663268539581,-10.983853407007702,-11.096856611452854,-6.889862963100983,-7.084012560575916,-6.131315977102886,-6.323195996924054,-6.624692009850857,-5.837982625238633,-5.092411553892726,-6.345607839249482,-6.259039767248483,Novice,S13,algebra,sit
data/slide2/short2/Novice13_7A_sl2_sit.set,-10.614171191831872,-9.819752342573981,-11.244928690364155,-12.943097322478241,-10.118337386868488,-10.110363828271147,-13.58882036788689,-11.70753420215033,-11.907914212159051,-6.098645831340821,-6.13651510491363,-6.455891327820997,-6.572772410630262,-7.027100759978241,-5.763424216259657,-5.261807085068616,-6.500669649747472,-6.579107165787464,Novice,S13,algebra,sit
data/slide2/short2/Novice13_9A_sl2_stand.set,-10.331868142839914,-10.596900286164244,-11.348492841270572,-10.42783865864189,-10.424743154587862,-11.035122426139925,-10.382821305121483,-10.860509875856287,-10.774087198384809,-6.091254385265675,-6.7980804527766185,-7.2252454935473835,-5.913979496071827,-6.327699953283325,-6.238555395833783,-5.17093300558523,-5.903750170509201,-5.9223215946435435,Novice,S13,algebra,stand
data/slide2/short2/Novice14_11A_sl2_sit.set,-10.730642734442602,-10.664664244269087,-12.080758353210339,-10.60787787892478,-10.107393912761738,-11.69744285621145,-10.517677776023705,-10.365559981455215,-9.92976751408192,-6.244568883347669,-6.193579481255983,-6.203048120083279,-7.229450940244796,-6.119120851923681,-6.953853050546745,-6.44330302056981,-6.800474775385043,-6.95006344295367,Novice,S14,algebra,sit
data/slide2/short2/Expert92_3A_sl2_stand.set,-13.847038230178342,-11.93503831567607,-11.12380647469555,-12.097032247714344,-10.41251850973798,-13.42151041706268,-11.974495080330302,-11.319577090789938,-10.885270011538477,-6.161955429846609,-7.160302037245243,-6.97686307174183,-6.016726158775912,-6.104145527711998,-6.937766205198534,-6.069754939171931,-6.79226004295888,-5.362258159691252,Expert,S92,algebra,stand
data/slide2/short2/Expert92_4A_sl2_stand.set,-11.460583015837763,-11.02232007098375,-11.134724425011468,-10.099760127300272,-11.989982110395859,-10.767473219896267,-11.948550401360746,-11.612648558839034,-10.01623557011003,-5.999656615280347,-6.361687602686559,-6.50854684815679,-5.727772294605166,-5.8910596344559485,-6.531731555347767,-6.620119850961709,-6.364438593854212,-5.255449786406133,Expert,S92,algebra,stand
data/slide2/short2/Expert92_5A_sl2_sit.set,-11.731939809322544,-12.019935538144473,-11.651322748493959,-11.200028961459081,-11.723389586624608,-14.318121525148957,-11.775763517763718,-13.60357076637823,-10.349859840508856,-7.293282423293282,-6.312509679503728,-7.266236993882886,-6.052391851280037,-6.772344759439955,-6.254538908631062,-6.256551403671665,-7.8247529690944,-6.889633417658433,Expert,S92,algebra,sit
data/slide2/short2/Expert92_7A_sl2_sit.set,-10.625288011570426,-11.064946170646296,-13.046650979646099,-11.385903086747492,-11.002781663035126,-11.844780117095357,-12.58663932418217,-11.550735580880337,-10.450916584129043,-7.58130591604836,-5.850096615529617,-5.684723497398038,-5.481086994295088,-6.58217676791396,-5.678137560891567,-6.041488001184891,-5.225123376655446,-4.8283062027391885,Expert,S92,algebra,sit
data/slide2/short2/Expert92_9A_sl2_stand.set,-11.733367310409767,-12.404837298286775,-11.8778685555175,-11.688116112360804,-12.438377109309402,-11.773097582538725,-10.762438962778269,-13.242573039966649,-13.081907488312833,-6.069450824098279,-6.763592257493459,-6.195675641940736,-5.896477477583872,-6.533457158569955,-6.716922427084926,-5.7251458372160755,-6.031028440445725,-5.432955894543147,Expert,S92,algebra,stand
data/slide2/short2/Novice13_11A_sl2_stand.set,-11.655202443899446,-10.858166251996026,-12.88466906032481,-11.814898763973531,-11.124160686496719,-13.596341596640567,-10.890024053835244,-11.3780543065788,-11.756894981921352,-6.1723312266591845,-5.535076265525112,-7.517111602850247,-6.289310060147361,-5.618267448151655,-5.419581388055767,-5.940194645065612,-6.831254376485445,-6.5559510002544625,Novice,S13,algebra,stand
data/slide2/short2/Novice13_1A_sl2_sit.set,-12.140180080353923,-12.315500861326598,-11.23134762015247,-10.821221503884825,-12.03487156478269,-12.453494978736087,-12.09482518005569,-10.431823112160547,-10.518482338411657,-6.909069380745427,-6.214542822216577,-6.745817037771376,-6.495981968152627,-8.19949916249772,-6.090410126964159,-5.358633679467507,-6.250012088480752,-6.584249374918647,Novice,S13,algebra,sit
data/slide2/short2/Expert8_3A_sl2_stand.set,-11.981016395402264,-12.932856895161322,-12.862011648427838,-11.139016587718213,-12.72045396058234,-11.705425126242261,-10.898585982823771,-12.200342922155658,-10.336304426756758,-6.199174260114538,-6.127353309220334,-6.982522696897713,-6.041004470527332,-5.923165645290341,-5.63189567519099,-6.993733925416973,-6.011493560474083,-5.33536533699891,Expert,S8,algebra,stand
data/slide2/short2/Expert8_4A_sl2_stand.set,-11.163993662465089,-10.878634064202426,-11.525549947667203,-10.420309166440724,-10.598681971395797,-11.83888597663714,-11.757648484765324,-11.876100489579994,-11.02390880106639,-5.7452027728308535,-5.998049013273524,-6.179466118480502,-5.296735582320357,-5.603622084208043,-5.999432729819657,-5.573614482316026,-5.4715287006830575,-4.746729868422818,Expert,S8,algebra,stand
data/slide2/short2/Expert8_5A_sl2_sit.set,-12.010802221286433,-13.53395886198957,-12.066200915928908,-11.467358443619855,-12.4959115339208,-13.143534193251082,-10.977765438378556,-11.123352995564488,-9.775796399219786,-6.612579614316111,-6.944561692346274,-8.033980982133773,-5.9937465374790495,-6.192461609016766,-6.161389568740816,-6.4398513298035525,-5.9446746224416245,-4.784382531744572,Expert,S8,algebra,sit
data/slide2/short2/Expert8_7A_sl2_sit.set,-12.096215549576819,-12.31768678045366,-10.91813926450604,-12.237340882908349,-12.824007458963703,-13.35223414401845,-11.593038627289094,-12.001268784822953,-12.591832585452886,-6.009231514791006,-6.105805937638618,-6.771591757934208,-5.211428097037105,-5.754123324646882,-5.8886981192866665,-5.383615485597349,-5.716881786186297,-5.048911514850966,Expert,S8,algebra,sit
data/slide2/short2/Expert8_9A_sl2_stand.set,-11.786894224234128,-12.396302161373363,-12.257741462513938,-11.967744974654778,-11.74152175061193,-13.557555612762211,-11.956122593205311,-11.281099677572827,-9.773355738740321,-5.7748931007420845,-5.790247322336878,-5.783147633914188,-4.914784027030364,-6.160582248508903,-5.923074443666016,-5.647440497879438,-5.803166623791144,-5.057278599563601,Expert,S8,algebra,stand
data/slide2/short2/Expert92_11A_sl2_stand.set,-10.667065045363707,-11.398654838406243,-12.645404817077772,-11.380262702013527,-11.022627773060396,-14.808456275851702,-10.585455536586354,-13.665088438283309,-10.033320308981093,-6.292147351664605,-6.190383306833663,-6.4152730575749075,-6.007356295211681,-6.098796240044671,-6.507563538367391,-6.730520611213562,-6.287445176769582,-5.475027058580844,Expert,S92,algebra,stand
data/slide2/short2/Expert92_1A_sl2_sit.set,-15.53816590936145,-14.451094875617267,-10.364470713068375,-9.871810521638965,-12.089702473571169,-13.387074160494262,-10.169130927163593,-10.386521470994175,-9.858499868418479,-6.762720485711519,-6.1794075915416835,-6.091844016750337,-5.511305428466054,-6.137678650798597,-5.975452035334813,-5.503205453943091,-6.68634790343795,-5.270513753292815,Expert,S92,algebra,sit
data/slide2/short2/Expert7_4A_sl2_sit.set,-11.544877420577421,-12.362376384863783,-11.991117466747555,-12.698602969044924,-10.641581525424646,-12.613631663941279,-11.768090435602023,-12.351946163071677,-11.089551549304963,-6.4408797219604725,-6.2944849085648515,-7.0055849017600496,-6.5913815663513775,-5.7717208303153145,-6.1757485610885405,-6.293323116832079,-7.027787945215654,-8.02617410070895,Expert,S7,algebra,sit
data/slide2/short2/Expert7_5A_sl2_stand.set,-14.166438309681572,-12.0035544185053,-11.0937884717487,-11.635896338964482,-13.618402279779152,-11.728203499478964,-13.014256799399996,-10.841510449943458,-10.89624900173182,-6.536891058781935,-6.370553452092057,-7.067903069465705,-5.781525076198998,-6.4886713842505355,-6.593329944621257,-6.995016686489547,-6.786257127080049,-7.210441836854786,Expert,S7,algebra,stand
data/slide2/short2/Expert7_7A_sl2_stand.set,-10.49288277928949,-11.304467682007395,-10.437193296911046,-12.236609177540288,-10.629742391448925,-11.450397041025871,-9.919515799050641,-10.601969876356275,-11.896235162085413,-5.188429167133413,-6.1244046533513465,-6.869553877842209,-6.847269740520282,-5.961419423685323,-6.298054633990231,-4.989615054736978,-7.382293378749115,-6.35859587137474,Expert,S7,algebra,stand
data/slide2/short2/Expert7_9A_sl2_sit.set,-11.990754670638612,-12.94087580079771,-12.78159850536897,-12.43086636525408,-11.130772205305805,-12.587627304512443,-11.124934235858507,-13.552705883763204,-12.693237713052069,-7.482051742106738,-6.079205796526458,-6.671036867780086,-6.718274843331784,-6.860325509344323,-5.854682837020366,-6.043121426121505,-6.353257672290109,-6.108714431630364,Expert,S7,algebra,sit
data/slide2/short2/Expert8_11A_sl2_stand.set,-12.185275885422943,-12.639477456004096,-11.139761761109503,-10.17765040290127,-12.180912259113137,-11.321659863898928,-11.632803368460603,-10.939026166645919,-10.480788844923723,-6.852309641964121,-6.053450979163361,-6.2129653971773475,-5.830441949677011,-6.27349471442102,-5.770699457307112,-7.117073545148683,-6.375417577729532,-5.733955565358968,Expert,S8,algebra,stand
data/slide2/short2/Expert8_1A_sl2_sit.set,-13.478662111554323,-13.100187373722818,-13.583469182961235,-11.630774958775332,-13.911061143618857,-13.74414801041107,-11.27424993237027,-11.942912388711965,-10.018335913929532,-6.312096621180555,-7.521043709248533,-5.550995589397939,-5.240256685673196,-6.208251980911663,-6.351000312062414,-6.378102790116031,-5.52121707390655,-5.24817948198758,Expert,S8,algebra,sit
data/slide2/short2/Expert8_2A_sl2_sit.set,-11.893907303144145,-13.046942754433212,-11.184991782270306,-11.215426419094932,-12.90699527479472,-11.774111813900019,-12.671565993676825,-12.38359832053606,-10.685954180032637,-5.6828786682128944,-5.881900142701772,-5.682504580068979,-5.221575663956591,-5.883408451622984,-5.650616073611369,-6.2508511814848555,-6.179107578579826,-6.0177751841817555,Expert,S8,algebra,sit
data/slide2/short2/Expert6_5A_sl2_stand.set,-11.128519826740781,-11.969999659715368,-10.500424185923096,-9.58099496243388,-10.651322608563344,-12.363497082630522,-9.815471749147095,-9.68044938579614,-8.712078666134978,-7.621449397132321,-6.56448344805595,-6.327705874309753,-6.027207564610427,-6.236073739529827,-6.162768248261,-4.450168636518425,-6.365201420983615,-6.0641161711250104,Expert,S6,algebra,stand
data/slide2/short2/Expert6_7A_sl2_stand.set,-12.718488336486404,-11.865019265956365,-12.394135141371335,-13.016027105057514,-12.586475589899727,-12.42312194940698,-11.57377186191883,-12.864339304405217,-10.062544602744422,-5.892653219708669,-6.178038764208164,-5.941823187196926,-6.95944371088829,-5.990669049733052,-6.003447517379069,-4.613312557602421,-6.271134381372513,-5.016795797576076,Expert,S6,algebra,stand
data/slide2/short2/Expert6_9A_sl2_sit.set,-10.523397473068401,-9.76040922821976,-11.392556676671852,-11.216486868014275,-9.852754791467095,-9.106837035625286,-10.52511942717576,-12.29257705388591,-10.049741242428201,-5.8939695542830695,-6.1157868428030335,-6.686891064348153,-6.49469484840463,-6.217577836512285,-5.845129582511076,-5.094440169954866,-6.3814344056483066,-7.0450367287332245,Expert,S6,algebra,sit
data/slide2/short2/Expert7_11A_sl2_sit.set,-12.449944765801956,-14.247404343174512,-12.255630707559686,-12.179610915617229,-11.826532026336675,-14.180620051618021,-11.588527764708044,-11.295538000718308,-11.369882588514793,-7.150997193035623,-7.501449782968981,-6.873133335783682,-7.310073046308402,-7.4015791195332215,-6.662294131454276,-6.85754935989586,-8.123189720261529,-7.272203470438403,Expert,S7,algebra,sit
data/slide2/short2/Expert7_1A_sl2_stand.set,-11.221177531740866,-11.739589272849635,-11.292166972818993,-12.721317620551003,-12.31446990554674,-11.768699983697815,-12.689077942205312,-12.168047787705063,-13.762846020548059,-6.349424215462923,-6.096152905707898,-6.077522411816415,-5.736728347353647,-5.887671576934542,-5.856824662632854,-6.280623378819988,-5.890024689027544,-5.710827956799582,Expert,S7,algebra,stand
data/slide2/short2/Expert7_2A_sl2_stand.set,-11.357127751669967,-11.265498612211234,-11.341692071386602,-11.30492518218255,-11.505343534460872,-11.05521749175222,-12.270493789297086,-13.59848590946595,-12.175190344814764,-7.250811247211921,-5.93849049952017,-6.468417232235764,-6.6037874692404825,-5.903192267698913,-5.914917019159427,-5.9720230038028745,-6.460420642156829,-6.087942461823678,Expert,S7,algebra,stand
data/slide2/short2/Expert5_5A_sl2_sit.set,-12.561189726924948,-13.317097088617526,-12.050075637301125,-12.383725546773398,-11.155250236520448,-12.155184637440879,-11.065217026826042,-13.001955290233685,-10.942358773338874,-6.241504985866658,-5.748083193797137,-6.584604342229076,-6.4100369744537105,-6.597841979554829,-5.4021853388257295,-5.144412633018487,-6.654715580120849,-6.609499724724209,Expert,S5,algebra,sit
data/slide2/short2/Expert5_7A_sl2_sit.set,-11.606640999128839,-11.480659740444692,-10.344603280521023,-10.38712134167148,-10.198248836310126,-11.572311379118776,-11.12995964964108,-10.038520273976582,-9.498975714260036,-6.7526888724494185,-6.631653977060696,-6.295770660726643,-6.493181577115591,-6.44100438018692,-7.147418787292672,-6.085769233823617,-6.088062128695233,-6.332476064137222,Expert,S5,algebra,sit
data/slide2/short2/Expert5_9A_sl2_stand.set,-11.284598819967979,-10.309533311073668,-10.516317820106394,-10.381284890712497,-10.24909901959004,-10.98300835866139,-10.060260146408105,-11.123988484716083,-11.478336999347317,-6.382441297722039,-6.441786401637235,-6.047624568182645,-6.25324701463473,-7.138440280174431,-5.821171960453194,-5.135491827509787,-6.482562708874267,-7.19241403148195,Expert,S5,algebra,stand
data/slide2/short2/Expert6_11A_sl2_sit.set,-10.519971747981678,-11.8887811368968,-10.54258247919151,-9.986281104463336,-10.299061218922741,-11.623902319153958,-9.404523877452982,-10.429040817642846,-11.139022570775653,-5.945439863539519,-6.138336831419843,-6.1250272180091905,-6.138153311873939,-6.257574870859306,-5.93634329445079,-5.438939104980763,-5.894406331262096,-5.843446531730278,Expert,S6,algebra,sit
data/slide2/short2/Expert6_1A_sl2_stand.set,-11.361140969363586,-11.324190358407957,-12.655671869375283,-10.983118252499832,-11.536357113089938,-10.692795087158597,-11.173876445136269,-11.00111590725989,-10.928589547089183,-6.111464647544678,-5.511842401344011,-5.65342501330307,-5.511740385976477,-6.4128940807500046,-5.225016486801051,-5.235867912013233,-5.488547895809609,-5.2016143346072905,Expert,S6,algebra,stand
data/slide2/short2/Expert6_2A_sl2_stand.set,-9.658844168619027,-10.816390384137192,-11.394692629212901,-11.170059574048175,-9.868619825665792,-10.509537727388835,-9.410006186712048,-11.649470392613686,-9.27762846374302,-6.186577520729198,-5.618922287770328,-6.77165394377887,-7.079064289093914,-6.037139620290612,-5.3490799576372074,-5.4787130607962515,-6.456600888780836,-5.664599224613317,Expert,S6,algebra,stand
data/slide2/short2/Expert6_3A_sl2_sit.set,-13.849125506476295,-11.09777831729603,-9.821100339933292,-9.39184851616393,-13.51086635546761,-10.175347891433637,-10.077203754745735,-10.083252992318455,-9.696390205540876,-5.973403033509629,-6.487755363666103,-5.9182593802982035,-5.870116563925149,-6.6097002028188685,-6.333001135983701,-5.036192275117708,-6.204372037327397,-6.206679495299024,Expert,S6,algebra,sit
data/slide2/short2/Expert53_5A_sl2_sit.set,-12.78297077679119,-12.44704250106272,-10.737744264680792,-9.756645963267802,-11.9641021856649,-13.55059380349257,-10.366329347408938,-10.405423165239615,-10.39830486650563,-5.999232748479727,-6.2639395914593194,-6.486256632255085,-5.78723104597337,-6.159198199535657,-6.225507967754135,-5.265116797181438,-6.073254238900214,-5.880192379456133,Expert,S53,algebra,sit
data/slide2/short2/Expert53_7A_sl2_sit.set,-10.635868008532725,-10.853813586052313,-11.15020531094641,-10.99995402911104,-10.761993478229355,-10.864131206575907,-10.588622776945552,-11.976458511453252,-11.826777928923057,-6.0446541831802785,-5.822411571386608,-5.105701578077182,-4.886578166390947,-5.897242129357901,-5.6755456126995,-5.0415984755551815,-4.976463179869603,-5.1190752767189185,Expert,S53,algebra,sit
data/slide2/short2/Expert53_9A_sl2_stand.set,-10.885583936643231,-12.207958631266319,-13.768812400835134,-12.690511258145508,-11.109985263525743,-12.009042072370592,-12.181325132840927,-12.361133151640225,-11.625614095895385,-7.142342361261642,-5.971910725044811,-5.932540575909203,-5.8195163430095995,-5.8604054020360525,-6.021903252348693,-5.991323946624883,-6.168612659563634,-6.171070253120649,Expert,S53,algebra,stand
data/slide2/short2/Expert5_11A_sl2_stand.set,-11.469269526534351,-11.482293431006585,-11.396841168724965,-11.223906156234364,-11.017319959134436,-13.7761052901059,-12.18187815956412,-12.283818917516362,-11.188376582716021,-6.425779687359567,-5.970078710787254,-6.461231925963392,-6.551778937902087,-6.30279849076575,-5.880789657384569,-6.011046859259158,-6.764988073825997,-7.038193564814141,Expert,S5,algebra,stand
data/slide2/short2/Expert5_1A_sl2_sit.set,-15.096776473132874,-11.993249611960284,-13.01983967294819,-13.111808005933991,-12.612959422727425,-12.582667854908642,-10.481027508222754,-12.63121478089089,-12.03927769786435,-5.850653502950914,-6.140463644052164,-6.208914305981051,-6.275427887222291,-6.082913487012473,-6.402677919649328,-4.894609813922602,-7.194699906813826,-5.982277044838926,Expert,S5,algebra,sit
data/slide2/short2/Expert5_2A_sl2_sit.set,-10.359393419019101,-10.024921433781715,-10.57170598899777,-10.571296668121619,-10.234177988950476,-11.080091254236136,-11.258620251697979,-11.178607784364234,-9.60572872560449,-5.4742269716217775,-6.320689064275706,-6.058585373091092,-6.009674037733027,-7.400510718613264,-5.8779116632595185,-4.227986219895708,-6.281025791629629,-5.518932196584552,Expert,S5,algebra,sit
data/slide2/short2/Expert5_3A_sl2_stand.set,-13.041163756703103,-13.151611720143435,-10.46759436329236,-10.3473787647461,-12.758334597933036,-14.570266019041966,-11.61892602013209,-11.331407289238985,-14.221580194880739,-6.741051395580961,-7.05370393216119,-6.801873490260311,-6.945543677799229,-6.5792310406395345,-7.126610398240219,-5.109645637144391,-7.83554842704511,-6.284247504195549,Expert,S5,algebra,stand
